symbol,entry_time,exit_time,direction,entry,stop,target,exit,R,pnl_usd,notional_usd,risk_usd,leverage_used,equity_after,exit_reason
SOLANA,2025-04-08 00:56:45.594739,2025-04-08 01:21:45.594739,long,306.678217,314.636324,333.096082,314.636324,0.9037,9.7344,375.13,10.7715,0.03,10781.2103,stop
SOLANA,2025-04-08 02:26:45.594739,2025-04-08 02:31:45.594739,long,269.644105,265.569605,281.867604,265.569605,-1.0,-10.7812,713.48,10.7812,0.07,10770.4291,stop
SOLANA,2025-04-08 02:51:45.594739,2025-04-08 03:01:45.594739,long,251.233314,250.106288,254.614393,250.106288,-1.0,-10.7704,2400.91,10.7704,0.22,10759.6586,stop
SOLANA,2025-04-08 04:21:45.594739,2025-04-08 04:26:45.594739,long,251.439134,245.482045,269.310401,245.482045,-1.0,-10.7597,454.15,10.7597,0.04,10748.899,stop
SOLANA,2025-04-08 05:51:45.594739,2025-04-08 05:56:45.594739,long,259.427004,257.77818,264.373477,264.373477,3.0,32.2467,1691.24,10.7489,0.16,10781.1457,target
SOLANA,2025-04-08 09:56:45.594739,2025-04-08 10:01:45.594739,short,242.486555,243.915725,238.199044,243.915725,-1.0,-10.7811,1829.23,10.7811,0.17,10770.3645,stop
SOLANA,2025-04-08 10:21:45.594739,2025-04-08 10:36:45.594739,short,248.105539,254.172043,229.906027,254.172043,-1.0,-10.7704,440.48,10.7704,0.04,10759.5942,stop
SOLANA,2025-04-08 12:26:45.594739,2025-04-08 12:31:45.594739,short,262.893663,267.627407,248.69243,267.627407,-1.0,-10.7596,597.55,10.7596,0.06,10748.8346,stop
SOLANA,2025-04-08 12:56:45.594739,2025-04-08 13:01:45.594739,short,259.210105,262.400813,249.63798,262.400813,-1.0,-10.7488,873.23,10.7488,0.08,10738.0857,stop
SOLANA,2025-04-08 18:21:45.594739,2025-04-08 18:26:45.594739,long,359.37451,353.407772,377.274722,353.407772,-1.0,-10.7381,646.75,10.7381,0.06,10727.3476,stop
SOLANA,2025-04-08 19:06:45.594739,2025-04-08 19:41:45.594739,long,328.43694,328.43694,341.487514,328.43694,0.0,0.0,809.91,10.7273,0.08,10727.3476,stop
SOLANA,2025-04-08 20:01:45.594739,2025-04-08 20:41:45.594739,long,330.715693,334.578378,347.922574,347.922574,2.25,32.182,618.54,10.7273,0.06,10759.5297,target
SOLANA,2025-04-08 22:36:45.594739,2025-04-08 22:56:45.594739,long,379.595075,369.044398,411.247107,369.044398,-1.0,-10.7595,387.11,10.7595,0.04,10748.7702,stop
SOLANA,2025-04-08 23:06:45.594739,2025-04-08 23:16:45.594739,long,376.431253,366.39612,406.536654,366.39612,-1.0,-10.7488,403.2,10.7488,0.04,10738.0214,stop
SOLANA,2025-04-08 23:26:45.594739,2025-04-08 23:46:45.594739,long,365.852958,368.661624,385.118111,385.118111,2.25,32.2141,611.76,10.738,0.06,10770.2354,target
SOLANA,2025-04-08 23:56:45.594739,2025-04-09 00:01:45.594739,long,386.490024,377.290929,414.087308,377.290929,-1.0,-10.7702,452.5,10.7702,0.04,10759.4652,stop
SOLANA,2025-04-09 00:06:45.594739,2025-04-09 00:11:45.594739,long,389.468285,379.667009,418.872115,379.667009,-1.0,-10.7595,427.54,10.7595,0.04,10748.7057,stop
SOLANA,2025-04-09 00:36:45.594739,2025-04-09 00:46:45.594739,long,357.871225,357.871225,376.017816,376.017816,2.25,32.2461,635.93,10.7487,0.06,10780.9519,target
SOLANA,2025-04-09 00:51:45.594739,2025-04-09 01:01:45.594739,long,384.769379,375.193174,413.497993,375.193174,-1.0,-10.781,433.18,10.781,0.04,10770.1709,stop
SOLANA,2025-04-09 03:11:45.594739,2025-04-09 03:16:45.594739,long,351.546949,347.89419,362.505226,347.89419,-1.0,-10.7702,1036.54,10.7702,0.1,10759.4007,stop
SOLANA,2025-04-09 06:36:45.594739,2025-04-09 06:56:45.594739,long,397.307033,388.808204,422.803519,388.808204,-1.0,-10.7594,502.99,10.7594,0.05,10748.6413,stop
SOLANA,2025-04-09 07:21:45.594739,2025-04-09 07:41:45.594739,long,378.247822,378.247822,393.63922,378.247822,0.0,0.0,792.45,10.7486,0.07,10748.6413,stop
SOLANA,2025-04-09 07:46:45.594739,2025-04-09 07:56:45.594739,long,386.912262,378.86095,411.066198,378.86095,-1.0,-10.7486,516.53,10.7486,0.05,10737.8927,stop
SOLANA,2025-04-09 08:01:45.594739,2025-04-09 08:26:45.594739,long,386.88951,397.438951,409.576495,397.438951,1.395,14.9794,549.35,10.7379,0.05,10752.872,stop
SOLANA,2025-04-09 09:51:45.594739,2025-04-09 09:56:45.594739,long,404.333959,399.666804,418.335425,399.666804,-1.0,-10.7529,931.56,10.7529,0.09,10742.1192,stop
SOLANA,2025-04-09 10:06:45.594739,2025-04-09 11:16:45.594739,long,402.056848,408.029905,432.896004,408.029905,0.5811,6.2417,420.14,10.7421,0.04,10748.3609,stop
SOLANA,2025-04-09 11:31:45.594739,2025-04-09 12:56:45.594739,long,414.715515,405.976384,440.932908,405.976384,-1.0,-10.7484,510.06,10.7484,0.05,10737.6126,stop
SOLANA,2025-04-09 18:11:45.594739,2025-04-09 18:16:45.594739,short,365.615816,370.442763,351.134976,370.442763,-1.0,-10.7376,813.32,10.7376,0.08,10726.8749,stop
SOLANA,2025-04-09 18:51:45.594739,2025-04-09 18:56:45.594739,short,357.75315,361.661535,346.027994,361.661535,-1.0,-10.7269,981.88,10.7269,0.09,10716.1481,stop
SOLANA,2025-04-09 19:01:45.594739,2025-04-09 19:41:45.594739,short,348.067622,356.692832,322.191993,356.692832,-1.0,-10.7161,432.45,10.7161,0.04,10705.4319,stop
SOLANA,2025-04-09 20:26:45.594739,2025-04-09 21:26:45.594739,short,354.5665,351.719371,330.831574,351.719371,0.3599,3.8525,479.77,10.7054,0.04,10709.2844,stop
SOLANA,2025-04-09 23:21:45.594739,2025-04-10 00:26:45.594739,short,350.476917,339.493057,329.226507,329.226507,2.25,32.1279,529.88,10.7093,0.05,10741.4123,target
SOLANA,2025-04-10 00:41:45.594739,2025-04-10 00:46:45.594739,short,344.208234,350.796917,324.442186,350.796917,-1.0,-10.7414,561.16,10.7414,0.05,10730.6709,stop
SOLANA,2025-04-10 00:51:45.594739,2025-04-10 00:56:45.594739,short,345.265671,349.431304,332.768772,349.431304,-1.0,-10.7307,889.4,10.7307,0.08,10719.9402,stop
SOLANA,2025-04-10 01:41:45.594739,2025-04-10 03:31:45.594739,short,357.976062,346.985665,327.125163,346.985665,1.0687,11.4567,373.16,10.7199,0.03,10731.3969,stop
SOLANA,2025-04-10 05:06:45.594739,2025-04-10 06:11:45.594739,short,323.14244,318.014094,296.657071,318.014094,0.5809,6.2337,392.79,10.7314,0.04,10737.6306,stop
SOLANA,2025-04-10 08:51:45.594739,2025-04-10 09:01:45.594739,short,296.750613,300.432378,285.705316,300.432378,-1.0,-10.7376,865.45,10.7376,0.08,10726.893,stop
SOLANA,2025-04-10 09:56:45.594739,2025-04-10 10:11:45.594739,short,327.02676,335.447751,301.763785,335.447751,-1.0,-10.7269,416.58,10.7269,0.04,10716.1661,stop
SOLANA,2025-04-10 11:31:45.594739,2025-04-10 12:01:45.594739,short,334.511208,329.368604,308.035082,308.035082,2.25,32.1485,406.18,10.7162,0.04,10748.3146,target
SOLANA,2025-04-10 14:21:45.594739,2025-04-10 14:46:45.594739,short,307.288603,304.753099,290.624694,304.753099,0.4565,4.9062,594.61,10.7483,0.06,10753.2209,stop
SOLANA,2025-04-10 15:06:45.594739,2025-04-10 15:16:45.594739,short,317.098552,317.098552,312.205007,312.205007,2.25,32.2597,2090.41,10.7532,0.19,10785.4805,target
SOLANA,2025-04-10 15:41:45.594739,2025-04-10 15:56:45.594739,short,308.771709,313.410436,294.85553,313.410436,-1.0,-10.7855,717.92,10.7855,0.07,10774.695,stop
SOLANA,2025-04-10 16:46:45.594739,2025-04-10 16:51:45.594739,short,299.653587,301.71542,293.468087,301.71542,-1.0,-10.7747,1565.92,10.7747,0.15,10763.9203,stop
SOLANA,2025-04-10 17:31:45.594739,2025-04-10 17:36:45.594739,short,290.471354,292.972875,282.966792,282.966792,3.0,32.2918,1249.88,10.7639,0.12,10796.2121,target
SOLANA,2025-04-10 20:36:45.594739,2025-04-10 20:41:45.594739,short,269.022747,272.75097,257.83808,272.75097,-1.0,-10.7962,779.04,10.7962,0.07,10785.4159,stop
SOLANA,2025-04-10 22:21:45.594739,2025-04-10 22:36:45.594739,short,293.450291,302.180588,267.259403,302.180588,-1.0,-10.7854,362.53,10.7854,0.03,10774.6305,stop
SOLANA,2025-04-11 03:06:45.594739,2025-04-11 03:31:45.594739,long,315.895302,307.469655,341.172246,307.469655,-1.0,-10.7746,403.96,10.7746,0.04,10763.8558,stop
SOLANA,2025-04-11 07:46:45.594739,2025-04-11 07:56:45.594739,short,228.280963,235.011279,208.090016,235.011279,-1.0,-10.7639,365.09,10.7639,0.03,10753.092,stop
SOLANA,2025-04-11 08:31:45.594739,2025-04-11 08:36:45.594739,short,235.368677,241.161899,217.989009,241.161899,-1.0,-10.7531,436.88,10.7531,0.04,10742.3389,stop
SOLANA,2025-04-11 08:41:45.594739,2025-04-11 08:56:45.594739,short,242.131041,242.131041,234.953123,242.131041,0.0,0.0,1087.11,10.7423,0.1,10742.3389,stop
SOLANA,2025-04-11 09:31:45.594739,2025-04-11 09:56:45.594739,short,234.175157,229.110013,216.261637,216.261637,2.25,32.227,421.29,10.7423,0.04,10774.5659,target
SOLANA,2025-04-11 10:26:45.594739,2025-04-11 10:31:45.594739,short,203.49484,206.743953,193.747501,206.743953,-1.0,-10.7746,674.82,10.7746,0.06,10763.7913,stop
SOLANA,2025-04-11 10:46:45.594739,2025-04-11 10:56:45.594739,short,211.730305,217.367274,194.819398,217.367274,-1.0,-10.7638,404.3,10.7638,0.04,10753.0276,stop
SOLANA,2025-04-11 11:01:45.594739,2025-04-11 11:11:45.594739,short,219.74547,221.957671,213.108869,221.957671,-1.0,-10.753,1068.14,10.753,0.1,10742.2745,stop
SOLANA,2025-04-11 11:26:45.594739,2025-04-11 11:31:45.594739,short,227.913338,234.413375,208.413228,234.413375,-1.0,-10.7423,376.66,10.7423,0.04,10731.5323,stop
SOLANA,2025-04-11 11:51:45.594739,2025-04-11 12:01:45.594739,short,233.284231,233.284231,220.681486,233.284231,0.0,0.0,595.94,10.7315,0.06,10731.5323,stop
SOLANA,2025-04-11 12:21:45.594739,2025-04-11 12:41:45.594739,short,244.014572,244.014572,230.862149,244.014572,0.0,0.0,597.3,10.7315,0.06,10731.5323,stop
SOLANA,2025-04-11 17:06:45.594739,2025-04-11 17:41:45.594739,long,303.118681,295.811606,325.039904,325.039904,3.0,32.1946,445.18,10.7315,0.04,10763.7268,target
SOLANA,2025-04-11 19:36:45.594739,2025-04-11 19:41:45.594739,long,313.206754,309.22654,325.147393,309.22654,-1.0,-10.7637,847.01,10.7637,0.08,10752.9631,stop
SOLANA,2025-04-11 20:31:45.594739,2025-04-11 20:36:45.594739,long,320.374198,318.249057,326.749622,318.249057,-1.0,-10.753,1621.06,10.753,0.15,10742.2102,stop
SOLANA,2025-04-11 20:51:45.594739,2025-04-11 21:01:45.594739,long,317.323545,317.323545,325.762938,325.762938,2.25,32.2266,1211.73,10.7422,0.11,10774.4368,target
SOLANA,2025-04-11 21:11:45.594739,2025-04-11 21:16:45.594739,long,331.139789,323.55544,353.892836,323.55544,-1.0,-10.7744,470.42,10.7744,0.04,10763.6624,stop
SOLANA,2025-04-11 21:41:45.594739,2025-04-11 22:11:45.594739,long,316.652549,317.737518,337.935362,317.737518,0.1529,1.6462,480.44,10.7637,0.04,10765.3085,stop
SOLANA,2025-04-11 22:21:45.594739,2025-04-11 22:31:45.594739,long,314.646968,311.873805,322.966456,311.873805,-1.0,-10.7653,1221.45,10.7653,0.11,10754.5432,stop
SOLANA,2025-04-11 23:51:45.594739,2025-04-12 00:06:45.594739,long,298.918677,297.177101,304.143404,297.177101,-1.0,-10.7545,1845.88,10.7545,0.17,10743.7887,stop
SOLANA,2025-04-12 01:46:45.594739,2025-04-12 03:01:45.594739,long,287.55822,293.912535,310.392757,293.912535,0.8348,8.9692,405.89,10.7438,0.04,10752.7579,stop
SOLANA,2025-04-12 03:56:45.594739,2025-04-12 04:06:45.594739,short,284.537501,291.756108,262.881679,291.756108,-1.0,-10.7528,423.84,10.7528,0.04,10742.0051,stop
SOLANA,2025-04-12 05:01:45.594739,2025-04-12 05:11:45.594739,short,291.584704,297.799569,272.94011,297.799569,-1.0,-10.742,503.99,10.742,0.05,10731.2631,stop
SOLANA,2025-04-12 07:06:45.594739,2025-04-12 08:01:45.594739,short,290.387518,280.153388,266.957596,266.957596,2.25,32.1938,399.01,10.7313,0.04,10763.4569,target
SOLANA,2025-04-12 12:21:45.594739,2025-04-12 12:26:45.594739,short,229.521545,233.788855,216.719618,233.788855,-1.0,-10.7635,578.92,10.7635,0.05,10752.6935,stop
SOLANA,2025-04-12 12:31:45.594739,2025-04-12 12:41:45.594739,short,231.889894,236.900459,216.858199,236.900459,-1.0,-10.7527,497.64,10.7527,0.05,10741.9408,stop
SOLANA,2025-04-12 13:51:45.594739,2025-04-12 14:06:45.594739,short,260.275615,260.275615,249.674076,260.275615,0.0,0.0,791.17,10.7419,0.07,10741.9408,stop
SOLANA,2025-04-12 16:16:45.594739,2025-04-12 16:26:45.594739,long,280.425941,274.146626,299.263885,274.146626,-1.0,-10.7419,479.72,10.7419,0.04,10731.1988,stop
SOLANA,2025-04-12 16:46:45.594739,2025-04-12 16:51:45.594739,long,290.372749,283.927784,309.707642,283.927784,-1.0,-10.7312,483.49,10.7312,0.05,10720.4676,stop
SOLANA,2025-04-12 18:56:45.594739,2025-04-12 19:21:45.594739,long,320.821069,320.821069,345.281553,320.821069,0.0,0.0,421.83,10.7205,0.04,10720.4676,stop
SOLANA,2025-04-12 20:11:45.594739,2025-04-12 20:26:45.594739,long,291.95056,288.545513,302.165701,288.545513,-1.0,-10.7205,919.18,10.7205,0.09,10709.7472,stop
SOLANA,2025-04-12 21:11:45.594739,2025-04-12 21:16:45.594739,long,275.457377,271.112179,288.492971,271.112179,-1.0,-10.7097,678.93,10.7097,0.06,10699.0374,stop
SOLANA,2025-04-13 02:21:45.594739,2025-04-13 02:26:45.594739,short,234.818165,236.379652,230.133707,236.379652,-1.0,-10.699,1608.93,10.699,0.15,10688.3384,stop
SOLANA,2025-04-13 02:56:45.594739,2025-04-13 03:01:45.594739,short,239.682806,245.42671,222.451094,245.42671,-1.0,-10.6883,446.01,10.6883,0.04,10677.65,stop
SOLANA,2025-04-13 03:11:45.594739,2025-04-13 03:41:45.594739,short,238.971616,238.971616,223.080284,223.080284,2.25,32.033,481.71,10.6777,0.05,10709.683,target
SOLANA,2025-04-13 03:46:45.594739,2025-04-13 04:06:45.594739,short,220.660104,226.224939,203.9656,226.224939,-1.0,-10.7097,424.67,10.7097,0.04,10698.9733,stop
SOLANA,2025-04-13 04:56:45.594739,2025-04-13 05:01:45.594739,short,219.591399,225.112689,203.027531,225.112689,-1.0,-10.699,425.52,10.699,0.04,10688.2743,stop
SOLANA,2025-04-13 05:46:45.594739,2025-04-13 05:56:45.594739,short,221.882848,227.848566,203.985694,227.848566,-1.0,-10.6883,397.53,10.6883,0.04,10677.586,stop
SOLANA,2025-04-13 06:01:45.594739,2025-04-13 06:11:45.594739,short,214.657496,219.833057,199.130814,219.833057,-1.0,-10.6776,442.86,10.6776,0.04,10666.9085,stop
SOLANA,2025-04-13 06:21:45.594739,2025-04-13 06:26:45.594739,short,224.975302,227.884054,216.249046,227.884054,-1.0,-10.6669,825.02,10.6669,0.08,10656.2416,stop
SOLANA,2025-04-13 10:11:45.594739,2025-04-13 10:21:45.594739,short,195.517427,198.749314,185.821769,198.749314,-1.0,-10.6562,644.66,10.6562,0.06,10645.5853,stop
SOLANA,2025-04-13 11:06:45.594739,2025-04-13 11:11:45.594739,short,206.692515,210.690027,194.699977,210.690027,-1.0,-10.6456,550.43,10.6456,0.05,10634.9397,stop
SOLANA,2025-04-14 01:51:45.594739,2025-04-14 01:56:45.594739,long,200.076247,198.287697,205.441897,198.287697,-1.0,-10.6349,1189.68,10.6349,0.11,10624.3048,stop
SOLANA,2025-04-14 03:26:45.594739,2025-04-14 03:41:45.594739,long,208.311011,208.311011,225.967725,208.311011,0.0,0.0,376.03,10.6243,0.04,10624.3048,stop
SOLANA,2025-04-14 06:31:45.594739,2025-04-14 06:46:45.594739,long,193.51536,197.775206,210.235131,210.235131,2.25,31.8729,368.9,10.6243,0.03,10656.1777,target
SOLANA,2025-04-14 08:56:45.594739,2025-04-14 09:01:45.594739,long,204.777222,202.217912,212.455153,202.217912,-1.0,-10.6562,852.63,10.6562,0.08,10645.5215,stop
SOLANA,2025-04-14 10:26:45.594739,2025-04-14 10:36:45.594739,long,201.963229,201.963229,214.806309,214.806309,2.25,31.9366,502.22,10.6455,0.05,10677.4581,target
SOLANA,2025-04-14 12:16:45.594739,2025-04-14 12:26:45.594739,long,211.38926,209.21109,217.923768,209.21109,-1.0,-10.6775,1036.24,10.6775,0.1,10666.7806,stop
SOLANA,2025-04-14 14:01:45.594739,2025-04-14 14:21:45.594739,short,194.242514,192.234875,179.496766,179.496766,2.25,32.0003,421.53,10.6668,0.04,10698.781,target
SOLANA,2025-04-14 17:11:45.594739,2025-04-14 17:21:45.594739,short,167.903224,171.994267,155.630094,155.630094,3.0,32.0963,439.1,10.6988,0.04,10730.8773,target
SOLANA,2025-04-14 17:56:45.594739,2025-04-14 18:06:45.594739,short,142.441174,142.441174,134.061825,134.061825,2.25,32.1926,547.24,10.7309,0.05,10763.0699,target
SOLANA,2025-04-15 00:46:45.594739,2025-04-15 01:01:45.594739,short,100.36443,100.36443,93.641029,100.36443,0.0,0.0,482.0,10.7631,0.04,10763.0699,stop
SOLANA,2025-04-15 01:16:45.594739,2025-04-15 01:26:45.594739,short,107.715285,108.749594,104.612359,104.612359,3.0,32.2892,1120.89,10.7631,0.1,10795.3592,target
SOLANA,2025-04-15 03:06:45.594739,2025-04-15 03:11:45.594739,short,136.821549,139.463219,128.896538,128.896538,3.0,32.3861,559.13,10.7954,0.05,10827.7452,target
SOLANA,2025-04-15 03:26:45.594739,2025-04-15 03:41:45.594739,short,122.867705,122.867705,114.915883,114.915883,2.25,32.4832,501.92,10.8277,0.05,10860.2285,target
SOLANA,2025-04-15 22:06:45.594739,2025-04-15 22:16:45.594739,long,121.491159,119.971399,126.050441,119.971399,-1.0,-10.8602,868.18,10.8602,0.08,10849.3682,stop
SOLANA,2025-04-15 22:26:45.594739,2025-04-15 22:31:45.594739,long,115.420095,114.083284,119.430531,114.083284,-1.0,-10.8494,936.73,10.8494,0.09,10838.5189,stop
SOLANA,2025-04-16 10:16:45.594739,2025-04-16 10:21:45.594739,long,190.454989,188.449097,196.472664,188.449097,-1.0,-10.8385,1029.09,10.8385,0.09,10827.6804,stop
SOLANA,2025-04-16 11:01:45.594739,2025-04-16 11:11:45.594739,long,184.613612,180.441883,197.1288,180.441883,-1.0,-10.8277,479.16,10.8277,0.04,10816.8527,stop
SOLANA,2025-04-16 12:51:45.594739,2025-04-16 12:56:45.594739,long,186.731981,183.931219,195.134266,195.134266,3.0,32.4506,721.18,10.8169,0.07,10849.3032,target
SOLANA,2025-04-16 14:46:45.594739,2025-04-16 14:56:45.594739,long,201.832635,198.670075,211.320315,198.670075,-1.0,-10.8493,692.4,10.8493,0.06,10838.4539,stop
SOLANA,2025-04-16 15:11:45.594739,2025-04-16 15:16:45.594739,long,186.547511,183.998189,194.195478,183.998189,-1.0,-10.8385,793.11,10.8385,0.07,10827.6155,stop
SOLANA,2025-04-16 15:26:45.594739,2025-04-16 15:51:45.594739,long,195.815363,200.442005,212.307068,212.307068,2.25,32.4828,385.69,10.8276,0.04,10860.0983,target
SOLANA,2025-04-16 17:06:45.594739,2025-04-16 17:11:45.594739,long,202.07749,198.759137,212.032549,198.759137,-1.0,-10.8601,661.35,10.8601,0.06,10849.2382,stop
SOLANA,2025-04-16 17:16:45.594739,2025-04-16 17:46:45.594739,long,198.63856,201.077951,214.472547,201.077951,0.4622,5.0143,408.31,10.8492,0.04,10854.2525,stop
SOLANA,2025-04-16 17:56:45.594739,2025-04-16 18:01:45.594739,long,206.913553,202.570767,219.941912,202.570767,-1.0,-10.8543,517.15,10.8543,0.05,10843.3983,stop
SOLANA,2025-04-16 19:31:45.594739,2025-04-16 19:36:45.594739,long,219.8135,215.702836,232.145494,215.702836,-1.0,-10.8434,579.84,10.8434,0.05,10832.5549,stop
SOLANA,2025-04-16 19:51:45.594739,2025-04-16 19:56:45.594739,long,221.785569,216.444073,237.810056,216.444073,-1.0,-10.8326,449.78,10.8326,0.04,10821.7223,stop
SOLANA,2025-04-17 05:51:45.594739,2025-04-17 06:21:45.594739,long,363.919436,353.656643,394.707816,353.656643,-1.0,-10.8217,383.74,10.8217,0.04,10810.9006,stop
SOLANA,2025-04-17 06:46:45.594739,2025-04-17 06:51:45.594739,long,336.783025,333.588843,346.365571,346.365571,3.0,32.4327,1139.86,10.8109,0.11,10843.3333,target
SOLANA,2025-04-17 07:01:45.594739,2025-04-17 07:41:45.594739,long,350.137779,343.038865,371.434521,343.038865,-1.0,-10.8433,534.82,10.8433,0.05,10832.49,stop
SOLANA,2025-04-17 08:31:45.594739,2025-04-17 09:11:45.594739,long,332.156512,338.075103,357.23869,338.075103,0.7079,7.6684,430.36,10.8325,0.04,10840.1583,stop
SOLANA,2025-04-17 09:26:45.594739,2025-04-17 09:36:45.594739,long,339.017839,335.706724,348.951183,335.706724,-1.0,-10.8402,1109.9,10.8402,0.1,10829.3182,stop
SOLANA,2025-04-17 10:11:45.594739,2025-04-17 10:26:45.594739,long,330.170431,322.149188,354.234163,322.149188,-1.0,-10.8293,445.76,10.8293,0.04,10818.4889,stop
SOLANA,2025-04-17 10:36:45.594739,2025-04-17 11:01:45.594739,long,322.919297,317.040549,340.555542,317.040549,-1.0,-10.8185,594.26,10.8185,0.05,10807.6704,stop
SOLANA,2025-04-17 11:06:45.594739,2025-04-17 11:11:45.594739,long,322.113288,317.938956,334.636285,317.938956,-1.0,-10.8077,833.98,10.8077,0.08,10796.8627,stop
SOLANA,2025-04-17 11:26:45.594739,2025-04-17 12:16:45.594739,long,327.595227,327.595227,351.488321,327.595227,0.0,0.0,444.1,10.7969,0.04,10796.8627,stop
SOLANA,2025-04-17 15:11:45.594739,2025-04-17 15:46:45.594739,long,347.649125,347.649125,363.223599,347.649125,0.0,0.0,723.01,10.7969,0.07,10796.8627,stop
SOLANA,2025-04-17 17:06:45.594739,2025-04-17 17:31:45.594739,long,339.609449,342.931059,361.702245,361.702245,2.25,32.3906,497.91,10.7969,0.05,10829.2533,target
SOLANA,2025-04-17 21:56:45.594739,2025-04-17 22:31:45.594739,long,388.373552,395.485261,415.502777,415.502777,2.25,32.4878,465.08,10.8293,0.04,10861.7411,target
SOLANA,2025-04-18 01:11:45.594739,2025-04-18 01:16:45.594739,long,373.529454,370.163502,383.627308,370.163502,-1.0,-10.8617,1205.36,10.8617,0.11,10850.8793,stop
SOLANA,2025-04-18 01:36:45.594739,2025-04-18 02:06:45.594739,long,378.08152,371.012026,399.289999,371.012026,-1.0,-10.8509,580.31,10.8509,0.05,10840.0284,stop
SOLANA,2025-04-18 02:31:45.594739,2025-04-18 02:41:45.594739,long,374.477328,364.912077,403.173083,364.912077,-1.0,-10.84,424.38,10.84,0.04,10829.1884,stop
SOLANA,2025-04-18 03:01:45.594739,2025-04-18 03:16:45.594739,long,376.763599,365.563113,410.365058,365.563113,-1.0,-10.8292,364.27,10.8292,0.03,10818.3592,stop
SOLANA,2025-04-18 10:16:45.594739,2025-04-18 10:21:45.594739,short,339.387003,345.224358,321.87494,345.224358,-1.0,-10.8184,628.99,10.8184,0.06,10807.5409,stop
SOLANA,2025-04-18 14:36:45.594739,2025-04-18 15:11:45.594739,short,357.431251,357.341829,329.270144,357.341829,0.0095,0.103,411.52,10.8075,0.04,10807.6438,stop
SOLANA,2025-04-18 15:16:45.594739,2025-04-18 15:21:45.594739,short,356.413012,360.249211,344.904414,360.249211,-1.0,-10.8076,1004.11,10.8076,0.09,10796.8362,stop
SOLANA,2025-04-18 18:01:45.594739,2025-04-18 18:26:45.594739,long,391.830703,395.117244,410.327625,395.117244,0.533,5.7552,686.15,10.7968,0.06,10802.5913,stop
